Mes,Código Material,Venta Neta Kilos
2021-03,1018660,53.1
2021-03,1018661,215.0
2021-03,1018662,34.5
2021-03,1019983,17.5
2021-03,1030868,528.0
2021-03,1030869,216.0
2021-03,1030870,144.0
2021-03,1032665,2.6
2021-03,1032673,27.0
2021-03,1032719,21.0
2021-03,1041779,60.0
2021-03,1041780,30.0
2021-03,1041781,45.0
2021-03,1041782,35.0
2021-03,1041787,40.0
2021-03,1041788,36.0
2021-03,1041789,24.0
2021-03,1041791,58.0
2021-03,1041795,45.0
2021-03,1041796,20.0
2021-03,1041799,65.0
2021-03,1041807,5.0
2021-03,1042914,84.0
2021-03,1048886,11.0
2021-03,1048887,143.0
2021-03,1049461,45.0
2021-03,1049564,56.0
2021-03,1049565,44.0
2021-03,1049832,50.0
2021-03,1049834,160.0
2021-03,1049835,5.0
2021-03,1049869,555.0
2021-04,1003831,5.0
2021-04,1003861,110.0
2021-04,1003863,20.0
2021-04,1003865,35.0
2021-04,1003866,130.0
2021-04,1003870,130.0
2021-04,1003872,12.5
2021-04,1003874,31.5
2021-04,1003875,237.5
2021-04,1003883,50.0
2021-04,1003915,23.2
2021-04,1003916,43.2
2021-04,1003934,218.0
2021-04,1004086,2.0
2021-04,1004126,1.0
2021-04,1004132,75.0
2021-04,1004134,8.0
2021-04,1004135,36.0
2021-04,1004146,105.0
2021-04,1004147,173.0
2021-04,1004157,60.0
2021-04,1004158,45.0
2021-04,1004159,37.0
2021-04,1007270,2.0
2021-04,1007307,62.0
2021-04,1007308,96.0
2021-04,1007309,160.0
2021-04,1007310,45.0
2021-04,1012304,10.0
2021-04,1015882,80.0
2021-04,1018434,140.0
2021-04,1018660,20.25
2021-04,1018661,42.0
2021-04,1018662,15.0
2021-04,1030868,192.0
2021-04,1030870,72.0
2021-04,1032719,7.5
2021-04,1041779,10.0
2021-04,1041781,15.0
2021-04,1041782,5.0
2021-04,1041788,6.0
2021-04,1041789,5.0
2021-04,1041791,10.0
2021-04,1041799,10.0
2021-04,1041807,3.0
2021-04,1048887,38.0
2021-04,1049461,6.0
2021-04,1049564,44.0
2021-04,1049565,10.0
2021-04,1049832,5.0
2021-04,1049834,115.0
2021-04,1049835,20.0
2021-04,1003831,200.0
2021-04,1003861,670.0
2021-04,1003863,145.0
2021-04,1003865,1635.0
2021-04,1003866,940.0
2021-04,1003870,940.0
2021-04,1003872,150.0
2021-04,1003874,225.0
2021-04,1003875,1275.0
2021-04,1003883,1430.0
2021-04,1003915,70.4
2021-04,1003916,186.4
2021-04,1003934,3493.0
2021-04,1004086,91.0
2021-04,1004087,41.0
2021-04,1004126,22.0
2021-04,1004132,1005.0
2021-04,1004134,173.0
2021-04,1004135,121.0
2021-04,1004146,1235.0
2021-04,1004147,595.0
2021-04,1004157,480.0
2021-04,1004158,562.0
2021-04,1004159,796.0
2021-04,1007270,36.0
2021-04,1007307,283.0
2021-04,1007308,1408.0
2021-04,1007309,508.0
2021-04,1007310,457.0
2021-04,1012304,140.0
2021-04,1012721,14.0
2021-04,1015882,340.0
2021-04,1017862,220.0
2021-04,1018434,220.0
2021-04,1018660,245.7
2021-04,1018661,474.5
2021-04,1018662,69.5
2021-04,1019983,24.0
2021-04,1026978,14.0
2021-04,1030868,1512.0
2021-04,1030869,888.0
2021-04,1030870,408.0
2021-04,1032665,0.0
2021-04,1032673,36.0
2021-04,1032719,36.0
2021-04,1041779,265.0
2021-04,1041780,90.0
2021-04,1041781,165.0
2021-04,1041782,205.0
2021-04,1041787,75.0
2021-04,1041788,166.0
2021-04,1041789,120.0
2021-04,1041791,133.0
2021-04,1041795,145.0
2021-04,1041796,65.0
2021-04,1041799,127.0
2021-04,1041807,88.0
2021-04,1042914,0.0
2021-04,1048886,11.0
2021-04,1048887,174.0
2021-04,1049461,94.0
2021-04,1049564,100.0
2021-04,1049565,59.0
2021-04,1049621,350.0
2021-04,1049622,400.0
2021-04,1049832,375.0
2021-04,1049834,535.0
2021-04,1049835,95.0
2021-04,1049869,135.0
2021-04,1049870,21.0
2021-04,1003831,90.0
2021-04,1003861,510.0
2021-04,1003863,180.0
2021-04,1003865,1360.0
2021-04,1003866,825.0
2021-04,1003870,500.0
2021-04,1003872,150.0
2021-04,1003874,153.0
2021-04,1003875,4050.0
2021-04,1003883,930.0
2021-04,1003915,15.2
2021-04,1003916,481.6
2021-04,1003934,2533.0
2021-04,1004086,35.0
2021-04,1004087,20.0
2021-04,1004126,111.0
2021-04,1004132,782.0
2021-04,1004134,205.0
2021-04,1004135,74.0
2021-04,1004146,1349.0
2021-04,1004147,1203.0
2021-04,1004157,605.0
2021-04,1004158,620.0
2021-04,1004159,860.0
2021-04,1007270,28.0
2021-04,1007307,319.0
2021-04,1007308,968.0
2021-04,1007309,416.0
2021-04,1007310,268.0
2021-04,1010976,20.0
2021-04,1012304,60.0
2021-04,1012721,36.0
2021-04,1015882,240.0
2021-04,1017862,140.0
2021-04,1018434,200.0
2021-04,1018660,128.7
2021-04,1018661,345.5
2021-04,1018662,77.0
2021-04,1019983,14.0
2021-04,1026978,10.0
2021-04,1030868,1776.0
2021-04,1030869,312.0
2021-04,1030870,336.0
2021-04,1032665,1.3
2021-04,1032673,18.0
2021-04,1032719,15.0
2021-04,1041779,125.0
2021-04,1041780,85.0
2021-04,1041781,130.0
2021-04,1041782,120.0
2021-04,1041787,90.0
2021-04,1041788,53.0
2021-04,1041789,20.0
2021-04,1041791,154.0
2021-04,1041795,30.0
2021-04,1041796,45.0
2021-04,1041799,60.0
2021-04,1041807,15.0
2021-04,1042914,172.0
2021-04,1048886,7.0
2021-04,1048887,300.0
2021-04,1049461,71.0
2021-04,1049564,80.0
2021-04,1049565,66.0
2021-04,1049622,120.0
2021-04,1049832,105.0
2021-04,1049834,485.0
2021-04,1049835,55.0
2021-04,1049869,531.0
2021-04,1049870,64.0
2021-04,1003831,140.0
2021-04,1003861,460.0
2021-04,1003863,125.0
2021-04,1003865,1395.0
2021-04,1003866,745.0
2021-04,1003870,620.0
2021-04,1003872,50.0
2021-04,1003874,135.0
2021-04,1003875,787.5
2021-04,1003883,1065.0
2021-04,1003915,26.4
2021-04,1003916,192.8
2021-04,1003934,4475.0
2021-04,1004086,17.0
2021-04,1004087,15.0
2021-04,1004126,25.0
2021-04,1004132,899.0
2021-04,1004134,30.0
2021-04,1004135,43.0
2021-04,1004146,1399.0
2021-04,1004147,1102.0
2021-04,1004157,350.0
2021-04,1004158,659.0
2021-04,1004159,941.0
2021-04,1007270,12.0
2021-04,1007307,338.0
2021-04,1007308,796.0
2021-04,1007309,664.0
2021-04,1007310,407.0
2021-04,1010975,0.0
2021-04,1010976,0.0
2021-04,1012304,70.0
2021-04,1012721,13.0
2021-04,1015882,200.0
2021-04,1017862,160.0
2021-04,1018434,160.0
2021-04,1018660,126.45
2021-04,1018661,336.5
2021-04,1018662,66.5
2021-04,1019983,38.0
2021-04,1026978,0.0
2021-04,1030868,2448.0
2021-04,1030869,504.0
2021-04,1030870,480.0
2021-04,1032665,3.9
2021-04,1032673,129.0
2021-04,1032719,0.0
2021-04,1041779,110.0
2021-04,1041780,80.0
2021-04,1041781,125.0
2021-04,1041782,70.0
2021-04,1041787,95.0
2021-04,1041788,105.0
2021-04,1041789,45.0
2021-04,1041791,74.0
2021-04,1041795,40.0
2021-04,1041796,70.0
2021-04,1041799,55.0
2021-04,1041807,83.0
2021-04,1042914,76.0
2021-04,1048886,6.0
2021-04,1048887,174.0
2021-04,1049461,83.0
2021-04,1049564,113.0
2021-04,1049565,36.0
2021-04,1049832,105.0
2021-04,1049834,-195.0
2021-04,1049835,80.0
2021-04,1049869,116.0
2021-04,1049870,37.0
2021-04,1003831,130.0
2021-04,1003861,400.0
2021-04,1003863,160.0
2021-04,1003865,1130.0
2021-04,1003866,485.0
2021-04,1003870,300.0
2021-04,1003872,112.5
2021-04,1003874,99.0
2021-04,1003875,3787.5
2021-04,1003883,875.0
2021-04,1003915,42.4
2021-04,1003916,299.2
2021-04,1003934,3300.0
2021-04,1004086,53.0
2021-04,1004087,7.0
2021-04,1004126,14.0
2021-04,1004132,841.0
2021-04,1004134,202.0
2021-04,1004135,27.0
2021-04,1004146,1004.0
2021-04,1004147,1294.0
2021-04,1004157,260.0
2021-04,1004158,618.0
2021-04,1004159,825.0
2021-04,1007270,10.0
2021-04,1007307,249.0
2021-04,1007308,812.0
2021-04,1007309,340.0
2021-04,1007310,337.0
2021-04,1010975,20.0
2021-04,1010976,20.0
2021-04,1012304,30.0
2021-04,1012721,5.0
2021-04,1015882,180.0
2021-04,1017862,140.0
2021-04,1018434,160.0
2021-04,1018660,139.05
2021-04,1018661,206.0
2021-04,1018662,53.5
2021-04,1019983,16.0
2021-04,1026978,6.0
2021-04,1030868,1608.0
2021-04,1030869,144.0
2021-04,1030870,144.0
2021-04,1032665,2.6
2021-04,1032673,12.0
2021-04,1041779,135.0
2021-04,1041780,100.0
2021-04,1041781,45.0
2021-04,1041782,60.0
2021-04,1041787,40.0
2021-04,1041788,93.0
2021-04,1041789,58.0
2021-04,1041791,103.0
2021-04,1041795,35.0
2021-04,1041796,20.0
2021-04,1041799,53.0
2021-04,1041807,24.0
2021-04,1042914,140.0
2021-04,1048886,20.0
2021-04,1048887,170.0
2021-04,1049461,61.0
2021-04,1049564,89.0
2021-04,1049565,26.0
2021-04,1049622,1000.0
2021-04,1049832,30.0
2021-04,1049834,100.0
2021-04,1049835,30.0
2021-04,1049869,443.0
2021-04,1049870,67.0
2021-05,1003861,70.0
2021-05,1003865,80.0
2021-05,1003866,85.0
2021-05,1003870,190.0
2021-05,1003875,37.5
2021-05,1003883,100.0
2021-05,1003916,35.2
2021-05,1003934,30.0
2021-05,1004132,16.0
2021-05,1004146,29.0
2021-05,1004157,25.0
2021-05,1004158,27.0
2021-05,1004159,8.0
2021-05,1007307,1.0
2021-05,1007309,48.0
2021-05,1007310,1.0
2021-05,1018434,20.0
2021-05,1018661,0.5
2021-05,1030869,96.0
2021-05,1041781,5.0
2021-05,1041788,1.0
2021-05,1048887,1.0
2021-05,1049832,15.0
2021-05,1049834,20.0
2021-05,1049835,20.0
2021-05,1049869,3.0
2021-05,1003831,65.0
2021-05,1003861,310.0
2021-05,1003863,460.0
2021-05,1003865,1655.0
2021-05,1003866,810.0
2021-05,1003870,480.0
2021-05,1003872,225.0
2021-05,1003874,270.0
2021-05,1003875,1075.0
2021-05,1003883,1620.0
2021-05,1003915,20.8
2021-05,1003916,487.2
2021-05,1003934,1117.0
2021-05,1004086,26.0
2021-05,1004087,12.0
2021-05,1004126,41.0
2021-05,1004132,1324.0
2021-05,1004134,96.0
2021-05,1004135,77.0
2021-05,1004146,1478.0
2021-05,1004147,837.0
2021-05,1004157,250.0
2021-05,1004158,1297.0
2021-05,1004159,1130.0
2021-05,1007270,28.0
2021-05,1007307,344.0
2021-05,1007308,700.0
2021-05,1007309,504.0
2021-05,1007310,506.0
2021-05,1010975,20.0
2021-05,1010976,40.0
2021-05,1012304,70.0
2021-05,1012721,14.0
2021-05,1015882,270.0
2021-05,1017862,220.0
2021-05,1018434,220.0
2021-05,1018660,145.35
2021-05,1018661,336.0
2021-05,1018662,50.5
2021-05,1019983,51.0
2021-05,1026978,24.0
2021-05,1030868,816.0
2021-05,1030869,336.0
2021-05,1030870,144.0
2021-05,1032665,5.2
2021-05,1032673,15.0
2021-05,1032719,1.5
2021-05,1041779,110.0
2021-05,1041780,85.0
2021-05,1041781,110.0
2021-05,1041782,180.0
2021-05,1041787,135.0
2021-05,1041788,78.0
2021-05,1041789,24.0
2021-05,1041791,60.0
2021-05,1041795,90.0
2021-05,1041796,60.0
2021-05,1041799,57.0
2021-05,1041807,16.0
2021-05,1042914,124.0
2021-05,1048886,20.0
2021-05,1048887,264.0
2021-05,1049461,94.0
2021-05,1049564,101.0
2021-05,1049565,79.0
2021-05,1049622,400.0
2021-05,1049832,200.0
2021-05,1049834,300.0
2021-05,1049835,120.0
2021-05,1049869,268.0
2021-05,1049870,66.0
2021-05,1003831,90.0
2021-05,1003861,430.0
2021-05,1003863,120.0
2021-05,1003865,1550.0
2021-05,1003866,820.0
2021-05,1003870,170.0
2021-05,1003872,75.0
2021-05,1003874,184.5
2021-05,1003875,1062.5
2021-05,1003883,920.0
2021-05,1003915,48.8
2021-05,1003916,308.0
2021-05,1003934,3220.0
2021-05,1004086,44.0
2021-05,1004087,3.0
2021-05,1004126,215.0
2021-05,1004132,817.0
2021-05,1004134,171.0
2021-05,1004135,63.0
2021-05,1004146,1235.0
2021-05,1004147,1927.0
2021-05,1004151,1.0
2021-05,1004157,330.0
2021-05,1004158,704.0
2021-05,1004159,935.0
2021-05,1007270,36.0
2021-05,1007307,361.0
2021-05,1007308,1136.0
2021-05,1007309,520.0
2021-05,1007310,444.0
2021-05,1010975,20.0
2021-05,1010976,20.0
2021-05,1012304,120.0
2021-05,1012721,23.0
2021-05,1015882,240.0
2021-05,1017862,60.0
2021-05,1018434,160.0
2021-05,1018660,157.05
2021-05,1018661,352.0
2021-05,1018662,62.5
2021-05,1019983,15.5
2021-05,1026978,26.0
2021-05,1030868,1176.0
2021-05,1030869,336.0
2021-05,1030870,240.0
2021-05,1031194,600.0
2021-05,1032665,11.7
2021-05,1032673,54.0
2021-05,1032719,0.0
2021-05,1041779,175.0
2021-05,1041780,35.0
2021-05,1041781,150.0
2021-05,1041782,95.0
2021-05,1041787,105.0
2021-05,1041788,121.0
2021-05,1041789,36.0
2021-05,1041791,76.0
2021-05,1041795,60.0
2021-05,1041796,75.0
2021-05,1041799,71.0
2021-05,1041807,36.0
2021-05,1042914,88.0
2021-05,1048886,15.0
2021-05,1048887,217.0
2021-05,1049461,71.0
2021-05,1049564,93.0
2021-05,1049565,62.0
2021-05,1049622,300.0
2021-05,1049832,135.0
2021-05,1049834,205.0
2021-05,1049835,55.0
2021-05,1049869,780.0
2021-05,1049870,38.0
2021-05,1003831,25.0
2021-05,1003861,730.0
2021-05,1003863,85.0
2021-05,1003865,1595.0
2021-05,1003866,1155.0
2021-05,1003870,550.0
2021-05,1003872,125.0
2021-05,1003874,216.0
2021-05,1003875,1075.0
2021-05,1003883,1915.0
2021-05,1003915,64.8
2021-05,1003916,520.0
2021-05,1003934,4722.0
2021-05,1004086,60.0
2021-05,1004087,2.0
2021-05,1004126,23.0
2021-05,1004132,1050.0
2021-05,1004134,38.0
2021-05,1004135,59.0
2021-05,1004146,1322.0
2021-05,1004147,1646.0
2021-05,1004151,1.0
2021-05,1004157,355.0
2021-05,1004158,956.0
2021-05,1004159,1176.0
2021-05,1007270,32.0
2021-05,1007307,396.0
2021-05,1007308,1024.0
2021-05,1007309,404.0
2021-05,1007310,496.0
2021-05,1012304,110.0
2021-05,1012721,18.0
2021-05,1015882,150.0
2021-05,1017862,140.0
2021-05,1018434,240.0
2021-05,1018660,123.75
2021-05,1018661,517.5
2021-05,1018662,58.5
2021-05,1019983,50.0
2021-05,1026978,8.0
2021-05,1030868,888.0
2021-05,1030869,552.0
2021-05,1030870,144.0
2021-05,1032665,6.5
2021-05,1032673,15.0
2021-05,1032719,0.0
2021-05,1041779,115.0
2021-05,1041780,110.0
2021-05,1041781,115.0
2021-05,1041782,165.0
2021-05,1041787,70.0
2021-05,1041788,120.0
2021-05,1041789,95.0
2021-05,1041791,147.0
2021-05,1041795,40.0
2021-05,1041796,65.0
2021-05,1041799,37.0
2021-05,1041807,30.0
2021-05,1042914,204.0
2021-05,1048886,13.0
2021-05,1048887,168.0
2021-05,1049461,127.0
2021-05,1049564,107.0
2021-05,1049565,67.0
2021-05,1049622,300.0
2021-05,1049832,130.0
2021-05,1049834,300.0
2021-05,1049835,60.0
2021-05,1049869,39.0
2021-05,1049870,51.0
2021-05,1003831,75.0
2021-05,1003856,5.0
2021-05,1003861,510.0
2021-05,1003863,165.0
2021-05,1003865,900.0
2021-05,1003866,700.0
2021-05,1003870,300.0
2021-05,1003872,162.5
2021-05,1003874,130.5
2021-05,1003875,775.0
2021-05,1003883,1075.0
2021-05,1003915,46.4
2021-05,1003916,710.4
2021-05,1003934,3716.0
2021-05,1004086,89.0
2021-05,1004087,18.0
2021-05,1004126,106.0
2021-05,1004132,1010.0
2021-05,1004134,173.0
2021-05,1004135,82.0
2021-05,1004146,1961.0
2021-05,1004147,2328.0
2021-05,1004157,275.0
2021-05,1004158,805.0
2021-05,1004159,1076.0
2021-05,1007270,34.0
2021-05,1007307,255.0
2021-05,1007308,1168.0
2021-05,1007309,464.0
2021-05,1007310,433.0
2021-05,1010976,40.0
2021-05,1012304,110.0
2021-05,1012721,26.0
2021-05,1015882,100.0
2021-05,1017862,340.0
2021-05,1018434,180.0
2021-05,1018660,238.05
2021-05,1018661,459.0
2021-05,1018662,47.5
2021-05,1019983,7.5
2021-05,1026978,26.0
2021-05,1030868,1776.0
2021-05,1030869,264.0
2021-05,1030870,672.0
2021-05,1032665,3.9
2021-05,1032673,9.0
2021-05,1032719,1.5
2021-05,1041779,195.0
2021-05,1041780,40.0
2021-05,1041781,145.0
2021-05,1041782,135.0
2021-05,1041787,140.0
2021-05,1041788,116.0
2021-05,1041789,57.0
2021-05,1041791,102.0
2021-05,1041795,125.0
2021-05,1041796,60.0
2021-05,1041799,87.0
2021-05,1041807,35.0
2021-05,1042914,116.0
2021-05,1048886,14.0
2021-05,1048887,444.0
2021-05,1049461,49.0
2021-05,1049564,177.0
2021-05,1049565,79.0
2021-05,1049622,300.0
2021-05,1049832,355.0
2021-05,1049834,980.0
2021-05,1049835,110.0
2021-05,1049869,126.0
2021-05,1049870,119.0
2021-05,1003831,10.0
2021-05,1003865,5.0
2021-05,1003866,75.0
2021-05,1003870,30.0
2021-05,1003874,9.0
2021-05,1003875,37.5
2021-05,1003883,25.0
2021-05,1003934,1645.0
2021-05,1004086,3.0
2021-05,1004132,13.0
2021-05,1004134,6.0
2021-05,1004146,185.0
2021-05,1004147,139.0
2021-05,1004157,15.0
2021-05,1004158,20.0
2021-05,1004159,100.0
2021-05,1007270,2.0
2021-05,1007307,21.0
2021-05,1007308,0.0
2021-05,1007309,204.0
2021-05,1007310,34.0
2021-05,1012304,10.0
2021-05,1015882,10.0
2021-05,1018434,20.0
2021-05,1018660,4.5
2021-05,1018661,10.5
2021-05,1018662,1.5
2021-05,1019983,1.5
2021-05,1026978,4.0
2021-05,1030868,24.0
2021-05,1032665,1.3
2021-05,1041779,20.0
2021-05,1041782,40.0
2021-05,1041787,5.0
2021-05,1041788,1.0
2021-05,1041789,4.0
2021-05,1041791,6.0
2021-05,1041795,5.0
2021-05,1041799,-3.0
2021-05,1048887,50.0
2021-05,1049461,1.0
2021-05,1049564,1.0
2021-05,1049565,0.0
2021-05,1049834,75.0
2021-05,1049869,10.0
2021-05,1049870,3.0
2021-06,1003831,75.0
2021-06,1003861,650.0
2021-06,1003863,430.0
2021-06,1003865,1825.0
2021-06,1003866,1150.0
2021-06,1003870,420.0
2021-06,1003872,125.0
2021-06,1003874,202.5
2021-06,1003875,1325.0
2021-06,1003883,1135.0
2021-06,1003915,73.6
2021-06,1003916,623.2
2021-06,1003934,3044.0
2021-06,1004086,42.0
2021-06,1004087,21.0
2021-06,1004126,12.0
2021-06,1004132,759.0
2021-06,1004134,173.0
2021-06,1004135,58.0
2021-06,1004146,1260.0
2021-06,1004147,734.0
2021-06,1004157,600.0
2021-06,1004158,641.0
2021-06,1004159,818.0
2021-06,1007270,30.0
2021-06,1007307,319.0
2021-06,1007308,776.0
2021-06,1007309,568.0
2021-06,1007310,509.0
2021-06,1010975,20.0
2021-06,1010976,20.0
2021-06,1012304,30.0
2021-06,1012721,7.0
2021-06,1015882,200.0
2021-06,1017862,200.0
2021-06,1018434,200.0
2021-06,1018660,253.8
2021-06,1018661,497.5
2021-06,1018662,59.5
2021-06,1019983,14.0
2021-06,1026978,14.0
2021-06,1030868,1704.0
2021-06,1030869,336.0
2021-06,1030870,144.0
2021-06,1032665,5.2
2021-06,1041779,185.0
2021-06,1041780,55.0
2021-06,1041781,230.0
2021-06,1041782,65.0
2021-06,1041787,105.0
2021-06,1041788,107.0
2021-06,1041789,50.0
2021-06,1041791,77.0
2021-06,1041795,105.0
2021-06,1041796,70.0
2021-06,1041799,105.0
2021-06,1041807,22.0
2021-06,1042914,100.0
2021-06,1048886,12.0
2021-06,1048887,104.0
2021-06,1049461,97.0
2021-06,1049564,105.0
2021-06,1049565,81.0
2021-06,1049621,350.0
2021-06,1049622,400.0
2021-06,1049832,90.0
2021-06,1049834,270.0
2021-06,1049835,40.0
2021-06,1049869,132.0
2021-06,1049870,42.0
2021-06,1003831,165.0
2021-06,1003861,560.0
2021-06,1003863,120.0
2021-06,1003865,1645.0
2021-06,1003866,955.0
2021-06,1003870,600.0
2021-06,1003872,100.0
2021-06,1003874,216.0
2021-06,1003875,1225.0
2021-06,1003883,1045.0
2021-06,1003915,58.4
2021-06,1003916,1078.4
2021-06,1003934,2049.0
2021-06,1004086,56.0
2021-06,1004087,28.0
2021-06,1004126,1.0
2021-06,1004132,866.0
2021-06,1004134,131.0
2021-06,1004135,54.0
2021-06,1004146,1529.0
2021-06,1004147,1001.0
2021-06,1004157,550.0
2021-06,1004158,623.0
2021-06,1004159,696.0
2021-06,1007270,16.0
2021-06,1007307,303.0
2021-06,1007308,1472.0
2021-06,1007309,408.0
2021-06,1007310,572.0
2021-06,1012304,210.0
2021-06,1012721,22.0
2021-06,1015882,260.0
2021-06,1017862,80.0
2021-06,1018434,140.0
2021-06,1018660,215.55
2021-06,1018661,522.5
2021-06,1018662,59.0
2021-06,1019983,43.0
2021-06,1026978,16.0
2021-06,1030868,1632.0
2021-06,1030869,384.0
2021-06,1030870,216.0
2021-06,1032665,2.6
2021-06,1041779,100.0
2021-06,1041780,60.0
2021-06,1041781,135.0
2021-06,1041782,195.0
2021-06,1041787,175.0
2021-06,1041788,73.0
2021-06,1041789,34.0
2021-06,1041791,68.0
2021-06,1041795,335.0
2021-06,1041796,30.0
2021-06,1041799,28.0
2021-06,1041807,22.0
2021-06,1042914,124.0
2021-06,1048886,23.0
2021-06,1048887,200.0
2021-06,1049461,105.0
2021-06,1049564,113.0
2021-06,1049565,29.0
2021-06,1049621,180.0
2021-06,1049832,155.0
2021-06,1049834,625.0
2021-06,1049835,60.0
2021-06,1049869,822.0
2021-06,1049870,59.0
2021-06,1003831,70.0
2021-06,1003861,610.0
2021-06,1003863,130.0
2021-06,1003865,1410.0
2021-06,1003866,625.0
2021-06,1003870,570.0
2021-06,1003872,50.0
2021-06,1003874,189.0
2021-06,1003875,912.5
2021-06,1003883,1215.0
2021-06,1003915,12.0
2021-06,1003916,291.2
2021-06,1003934,5384.0
2021-06,1004086,81.0
2021-06,1004087,17.0
2021-06,1004132,854.0
2021-06,1004134,83.0
2021-06,1004135,73.0
2021-06,1004146,1602.0
2021-06,1004147,1102.0
2021-06,1004157,445.0
2021-06,1004158,498.0
2021-06,1004159,785.0
2021-06,1007270,28.0
2021-06,1007307,313.0
2021-06,1007308,1168.0
2021-06,1007309,480.0
2021-06,1007310,386.0
2021-06,1010975,20.0
2021-06,1010976,40.0
2021-06,1012304,90.0
2021-06,1012721,1.0
2021-06,1015882,280.0
2021-06,1017862,240.0
2021-06,1018434,220.0
2021-06,1018660,80.55
2021-06,1018661,546.0
2021-06,1018662,47.0
2021-06,1019983,27.0
2021-06,1030868,576.0
2021-06,1030869,528.0
2021-06,1030870,792.0
2021-06,1031194,300.0
2021-06,1032665,3.9
2021-06,1041779,190.0
2021-06,1041780,90.0
2021-06,1041781,195.0
2021-06,1041782,115.0
2021-06,1041787,105.0
2021-06,1041788,166.0
2021-06,1041789,56.0
2021-06,1041791,87.0
2021-06,1041795,105.0
2021-06,1041796,185.0
2021-06,1041799,25.0
2021-06,1041807,12.0
2021-06,1042914,88.0
2021-06,1048886,17.0
2021-06,1048887,517.0
2021-06,1049461,102.0
2021-06,1049564,78.0
2021-06,1049565,39.0
2021-06,1049622,400.0
2021-06,1049832,120.0
2021-06,1049834,250.0
2021-06,1049835,50.0
2021-06,1049869,220.0
2021-06,1049870,76.0
2021-06,1003831,375.0
2021-06,1003861,690.0
2021-06,1003863,100.0
2021-06,1003865,1925.0
2021-06,1003866,965.0
2021-06,1003870,660.0
2021-06,1003872,62.5
2021-06,1003874,144.0
2021-06,1003875,1087.5
2021-06,1003883,1460.0
2021-06,1003915,51.2
2021-06,1003916,527.2
2021-06,1003934,3699.0
2021-06,1004086,54.0
2021-06,1004087,37.0
2021-06,1004126,3.0
2021-06,1004132,578.0
2021-06,1004134,148.0
2021-06,1004135,38.0
2021-06,1004146,1318.0
2021-06,1004147,1288.0
2021-06,1004157,355.0
2021-06,1004158,427.0
2021-06,1004159,929.0
2021-06,1007270,28.0
2021-06,1007307,332.0
2021-06,1007308,1092.0
2021-06,1007309,780.0
2021-06,1007310,468.0
2021-06,1010975,20.0
2021-06,1010976,40.0
2021-06,1012304,150.0
2021-06,1012721,21.0
2021-06,1015882,610.0
2021-06,1017862,260.0
2021-06,1018434,140.0
2021-06,1018660,223.2
2021-06,1018661,557.0
2021-06,1018662,61.5
2021-06,1019983,36.5
2021-06,1026978,0.0
2021-06,1030868,1536.0
2021-06,1030869,432.0
2021-06,1030870,504.0
2021-06,1032665,3.9
2021-06,1041779,185.0
2021-06,1041780,140.0
2021-06,1041781,105.0
2021-06,1041782,135.0
2021-06,1041787,50.0
2021-06,1041788,103.0
2021-06,1041789,56.0
2021-06,1041791,94.0
2021-06,1041795,80.0
2021-06,1041796,25.0
2021-06,1041799,69.0
2021-06,1041807,51.0
2021-06,1042914,88.0
2021-06,1048886,21.0
2021-06,1048887,722.0
2021-06,1049461,130.0
2021-06,1049564,126.0
2021-06,1049565,73.0
2021-06,1049621,120.0
2021-06,1049832,85.0
2021-06,1049834,300.0
2021-06,1049835,45.0
2021-06,1049869,175.0
2021-06,1049870,88.0
2021-06,1003831,25.0
2021-06,1003861,340.0
2021-06,1003863,70.0
2021-06,1003865,715.0
2021-06,1003866,390.0
2021-06,1003870,170.0
2021-06,1003872,50.0
2021-06,1003874,117.0
2021-06,1003875,625.0
2021-06,1003883,320.0
2021-06,1003915,11.2
2021-06,1003916,62.4
2021-06,1003934,3704.0
2021-06,1004086,37.0
2021-06,1004087,2.0
2021-06,1004126,100.0
2021-06,1004132,618.0
2021-06,1004134,106.0
2021-06,1004135,49.0
2021-06,1004146,1196.0
2021-06,1004147,889.0
2021-06,1004157,345.0
2021-06,1004158,362.0
2021-06,1004159,553.0
2021-06,1007270,10.0
2021-06,1007307,84.0
2021-06,1007308,400.0
2021-06,1007309,396.0
2021-06,1007310,227.0
2021-06,1010976,20.0
2021-06,1012304,30.0
2021-06,1012721,7.0
2021-06,1015882,80.0
2021-06,1017862,100.0
2021-06,1018434,220.0
2021-06,1018660,136.35
2021-06,1018661,383.0
2021-06,1018662,31.0
2021-06,1019983,5.0
2021-06,1026978,4.0
2021-06,1030868,1704.0
2021-06,1030869,96.0
2021-06,1030870,192.0
2021-06,1032665,1.3
2021-06,1041779,65.0
2021-06,1041780,60.0
2021-06,1041781,35.0
2021-06,1041782,150.0
2021-06,1041787,65.0
2021-06,1041788,38.0
2021-06,1041789,35.0
2021-06,1041791,97.0
2021-06,1041795,60.0
2021-06,1041796,5.0
2021-06,1041799,58.0
2021-06,1041807,8.0
2021-06,1042914,0.0
2021-06,1048886,13.0
2021-06,1048887,146.0
2021-06,1049461,37.0
2021-06,1049564,45.0
2021-06,1049565,26.0
2021-06,1049622,400.0
2021-06,1049832,30.0
2021-06,1049834,225.0
2021-06,1049835,15.0
2021-06,1049869,45.0
2021-06,1049870,48.0
2021-07,1003831,40.0
2021-07,1003861,640.0
2021-07,1003863,135.0
2021-07,1003865,620.0
2021-07,1003866,295.0
